State,Year,Resource Type,Consumption
Maine,2000,Wind,0
Maine,2001,Wind,0
Maine,2002,Wind,0
Maine,2003,Wind,0
Maine,2004,Wind,0
Maine,2005,Wind,0
Maine,2006,Wind,0
Maine,2007,Wind,1
Maine,2008,Wind,1.3
Maine,2009,Wind,2.9
Maine,2010,Wind,4.9
Maine,2011,Wind,6.9
Maine,2012,Wind,8.4
Maine,2013,Wind,10
Maine,2014,Wind,10.4
Maine,2015,Wind,12.1
Maine,2016,Wind,15.4
Maryland,1960,Wind,0
Maryland,1965,Wind,0
Maryland,1970,Wind,0
Maryland,1971,Wind,0
Maryland,1972,Wind,0
Maryland,1973,Wind,0
Maryland,1974,Wind,0
Maryland,1975,Wind,0
Maryland,1976,Wind,0
Maryland,1977,Wind,0
Maryland,1978,Wind,0
Maryland,1979,Wind,0
Maryland,1980,Wind,0
Maryland,1981,Wind,0
Maryland,1982,Wind,0
Maryland,1983,Wind,0
Maryland,1984,Wind,0
Maryland,1985,Wind,0
Maryland,1986,Wind,0
Maryland,1987,Wind,0
Maryland,1988,Wind,0
Maryland,1989,Wind,0
Maryland,1990,Wind,0
Maryland,1991,Wind,0
Maryland,1992,Wind,0
Maryland,1993,Wind,0
Maryland,1994,Wind,0
Maryland,1995,Wind,0
Maryland,1996,Wind,0
Maryland,1997,Wind,0
Maryland,1998,Wind,0
Maryland,1999,Wind,0
Maryland,2000,Wind,0
Maryland,2001,Wind,0
Maryland,2002,Wind,0
Maryland,2003,Wind,0
Maryland,2004,Wind,0
Maryland,2005,Wind,0
Maryland,2006,Wind,0
Maryland,2007,Wind,0
Maryland,2008,Wind,0
Maryland,2009,Wind,0
Maryland,2010,Wind,0
Maryland,2011,Wind,2.6
Maryland,2012,Wind,3.1
Maryland,2013,Wind,3.1
Maryland,2014,Wind,3.1
Maryland,2015,Wind,4.1
Maryland,2016,Wind,4.9
Massachusetts,1960,Wind,0
Massachusetts,1965,Wind,0
Massachusetts,1970,Wind,0
Massachusetts,1971,Wind,0
Massachusetts,1972,Wind,0
Massachusetts,1973,Wind,0
Massachusetts,1974,Wind,0
Massachusetts,1975,Wind,0
Massachusetts,1976,Wind,0
Massachusetts,1977,Wind,0
Massachusetts,1978,Wind,0
Massachusetts,1979,Wind,0
Massachusetts,1980,Wind,0
Massachusetts,1981,Wind,0
Massachusetts,1982,Wind,0
Massachusetts,1983,Wind,0
Massachusetts,1984,Wind,0
Massachusetts,1985,Wind,0
Massachusetts,1986,Wind,0
Massachusetts,1987,Wind,0
Massachusetts,1988,Wind,0
Massachusetts,1989,Wind,0
Massachusetts,1990,Wind,0
Massachusetts,1991,Wind,0
Massachusetts,1992,Wind,0
Massachusetts,1993,Wind,0
Massachusetts,1994,Wind,0
Massachusetts,1995,Wind,0
Massachusetts,1996,Wind,0
Massachusetts,1997,Wind,0
Massachusetts,1998,Wind,0
Massachusetts,1999,Wind,0
Massachusetts,2000,Wind,0
Massachusetts,2001,Wind,0
Massachusetts,2002,Wind,0
Massachusetts,2003,Wind,0
Massachusetts,2004,Wind,0
Massachusetts,2005,Wind,0
Massachusetts,2006,Wind,0
Massachusetts,2007,Wind,0
Massachusetts,2008,Wind,0
Massachusetts,2009,Wind,0.1
Massachusetts,2010,Wind,0.2
Massachusetts,2011,Wind,0.6
Massachusetts,2012,Wind,0.9
Massachusetts,2013,Wind,2
Massachusetts,2014,Wind,2.1
Massachusetts,2015,Wind,2
Massachusetts,2016,Wind,2
 Michigan,1960,Wind,0
 Michigan,1965,Wind,0
 Michigan,1970,Wind,0
 Michigan,1971,Wind,0
 Michigan,1972,Wind,0
 Michigan,1973,Wind,0
 Michigan,1974,Wind,0
 Michigan,1975,Wind,0
 Michigan,1976,Wind,0
 Michigan,1977,Wind,0
 Michigan,1978,Wind,0
 Michigan,1979,Wind,0
 Michigan,1980,Wind,0
 Michigan,1981,Wind,0
 Michigan,1982,Wind,0
 Michigan,1983,Wind,0
 Michigan,1984,Wind,0
 Michigan,1985,Wind,0
 Michigan,1986,Wind,0
 Michigan,1987,Wind,0
 Michigan,1988,Wind,0
 Michigan,1989,Wind,0
 Michigan,1990,Wind,0
 Michigan,1991,Wind,0
 Michigan,1992,Wind,0
 Michigan,1993,Wind,0
 Michigan,1994,Wind,0
 Michigan,1995,Wind,0
 Michigan,1996,Wind,0
 Michigan,1997,Wind,0
 Michigan,1998,Wind,0
 Michigan,1999,Wind,0
 Michigan,2000,Wind,0
 Michigan,2001,Wind,0
 Michigan,2002,Wind,0
 Michigan,2003,Wind,0
 Michigan,2004,Wind,0
 Michigan,2005,Wind,0
 Michigan,2006,Wind,0
 Michigan,2007,Wind,0
 Michigan,2008,Wind,1.4
 Michigan,2009,Wind,2.9
 Michigan,2010,Wind,3.5
 Michigan,2011,Wind,4.4
 Michigan,2012,Wind,10.8
 Michigan,2013,Wind,26.7
 Michigan,2014,Wind,36.8
 Michigan,2015,Wind,44.7
 Michigan,2016,Wind,43.4
Minnesota,1960,Wind,0
Minnesota,1965,Wind,0
Minnesota,1970,Wind,0
Minnesota,1971,Wind,0
Minnesota,1972,Wind,0
Minnesota,1973,Wind,0
Minnesota,1974,Wind,0
Minnesota,1975,Wind,0
Minnesota,1976,Wind,0
Minnesota,1977,Wind,0
Minnesota,1978,Wind,0
Minnesota,1979,Wind,0
Minnesota,1980,Wind,0
Minnesota,1981,Wind,0
Minnesota,1982,Wind,0
Minnesota,1983,Wind,0
Minnesota,1984,Wind,0
Minnesota,1985,Wind,0
Minnesota,1986,Wind,0
Minnesota,1987,Wind,0
Minnesota,1988,Wind,0
Minnesota,1989,Wind,0
Minnesota,1990,Wind,0
Minnesota,1991,Wind,0
Minnesota,1992,Wind,0
Minnesota,1993,Wind,0
Minnesota,1994,Wind,0.4
Minnesota,1995,Wind,0.6
Minnesota,1996,Wind,0.5
Minnesota,1997,Wind,0.6
Minnesota,1998,Wind,1.5
Minnesota,1999,Wind,5
Minnesota,2000,Wind,7.4
Minnesota,2001,Wind,9.3
Minnesota,2002,Wind,9.2
Minnesota,2003,Wind,9.9
Minnesota,2004,Wind,8.1
Minnesota,2005,Wind,15.8
Minnesota,2006,Wind,20.4
Minnesota,2007,Wind,26.1
Minnesota,2008,Wind,42.9
Minnesota,2009,Wind,49.3
Minnesota,2010,Wind,46.7
Minnesota,2011,Wind,65.3
Minnesota,2012,Wind,77.8
Minnesota,2013,Wind,78.8
Minnesota,2014,Wind,92.2
Minnesota,2015,Wind,91.1
Minnesota,2016,Wind,91.7
Mississippi,1960,Wind,0
Mississippi,1965,Wind,0
Mississippi,1970,Wind,0
Mississippi,1971,Wind,0
Mississippi,1972,Wind,0
Mississippi,1973,Wind,0
Mississippi,1974,Wind,0
Mississippi,1975,Wind,0
Mississippi,1976,Wind,0
Mississippi,1977,Wind,0
Mississippi,1978,Wind,0
Mississippi,1979,Wind,0
Mississippi,1980,Wind,0
Mississippi,1981,Wind,0
Mississippi,1982,Wind,0
Mississippi,1983,Wind,0
Mississippi,1984,Wind,0
Mississippi,1985,Wind,0
Mississippi,1986,Wind,0
Mississippi,1987,Wind,0
Mississippi,1988,Wind,0
Mississippi,1989,Wind,0
Mississippi,1990,Wind,0
Mississippi,1991,Wind,0
Mississippi,1992,Wind,0
Mississippi,1993,Wind,0
Mississippi,1994,Wind,0
Mississippi,1995,Wind,0
Mississippi,1996,Wind,0
Mississippi,1997,Wind,0
Mississippi,1998,Wind,0
Mississippi,1999,Wind,0
Mississippi,2000,Wind,0
Mississippi,2001,Wind,0
Mississippi,2002,Wind,0
Mississippi,2003,Wind,0
Mississippi,2004,Wind,0
Mississippi,2005,Wind,0
Mississippi,2006,Wind,0
Mississippi,2007,Wind,0
Mississippi,2008,Wind,0
Mississippi,2009,Wind,0
Mississippi,2010,Wind,0
Mississippi,2011,Wind,0
Mississippi,2012,Wind,0
Mississippi,2013,Wind,0
Mississippi,2014,Wind,0
Mississippi,2015,Wind,0
Mississippi,2016,Wind,0
Missouri,1960,Wind,0
Missouri,1965,Wind,0
Missouri,1970,Wind,0
Missouri,1971,Wind,0
Missouri,1972,Wind,0
Missouri,1973,Wind,0
Missouri,1974,Wind,0
Missouri,1975,Wind,0
Missouri,1976,Wind,0
Missouri,1977,Wind,0
Missouri,1978,Wind,0
Missouri,1979,Wind,0
Missouri,1980,Wind,0
Missouri,1981,Wind,0
Missouri,1982,Wind,0
Missouri,1983,Wind,0
Missouri,1984,Wind,0
Missouri,1985,Wind,0
Missouri,1986,Wind,0
Missouri,1987,Wind,0
Missouri,1988,Wind,0
Missouri,1989,Wind,0
Missouri,1990,Wind,0
Missouri,1991,Wind,0
Missouri,1992,Wind,0
Missouri,1993,Wind,0
Missouri,1994,Wind,0
Missouri,1995,Wind,0
Missouri,1996,Wind,0
Missouri,1997,Wind,0
Missouri,1998,Wind,0
Missouri,1999,Wind,0
Missouri,2000,Wind,0
Missouri,2001,Wind,0
Missouri,2002,Wind,0
Missouri,2003,Wind,0
Missouri,2004,Wind,0
Missouri,2005,Wind,0
Missouri,2006,Wind,0
Missouri,2007,Wind,0
Missouri,2008,Wind,2
Missouri,2009,Wind,4.9
Missouri,2010,Wind,9
Missouri,2011,Wind,11.4
Missouri,2012,Wind,11.8
Missouri,2013,Wind,11.1
Missouri,2014,Wind,10.8
Missouri,2015,Wind,9.6
Missouri,2016,Wind,10.4
Montana,1960,Wind,0
Montana,1965,Wind,0
Montana,1970,Wind,0
Montana,1971,Wind,0
Montana,1972,Wind,0
Montana,1973,Wind,0
Montana,1974,Wind,0
Montana,1975,Wind,0
Montana,1976,Wind,0
Montana,1977,Wind,0
Montana,1978,Wind,0
Montana,1979,Wind,0
Montana,1980,Wind,0
Montana,1981,Wind,0
Montana,1982,Wind,0
Montana,1983,Wind,0
Montana,1984,Wind,0
Montana,1985,Wind,0
Montana,1986,Wind,0
Montana,1987,Wind,0
Montana,1988,Wind,0
Montana,1989,Wind,0
Montana,1990,Wind,0
Montana,1991,Wind,0
Montana,1992,Wind,0
Montana,1993,Wind,0
Montana,1994,Wind,0
Montana,1995,Wind,0
Montana,1996,Wind,0
Montana,1997,Wind,0
Montana,1998,Wind,0
Montana,1999,Wind,0
Montana,2000,Wind,0
Montana,2001,Wind,0
Montana,2002,Wind,0
Montana,2003,Wind,0
Montana,2004,Wind,0
Montana,2005,Wind,0
Montana,2006,Wind,4.3
Montana,2007,Wind,4.9
Montana,2008,Wind,5.8
Montana,2009,Wind,8
Montana,2010,Wind,9.1
Montana,2011,Wind,12.3
Montana,2012,Wind,12
Montana,2013,Wind,16.7
Montana,2014,Wind,18.8
Montana,2015,Wind,18.3
Montana,2016,Wind,19.8
Nebraska,1960,Wind,0
Nebraska,1965,Wind,0
Nebraska,1970,Wind,0
Nebraska,1971,Wind,0
Nebraska,1972,Wind,0
Nebraska,1973,Wind,0
Nebraska,1974,Wind,0
Nebraska,1975,Wind,0
Nebraska,1976,Wind,0
Nebraska,1977,Wind,0
Nebraska,1978,Wind,0
Nebraska,1979,Wind,0
Nebraska,1980,Wind,0
Nebraska,1981,Wind,0
Nebraska,1982,Wind,0
Nebraska,1983,Wind,0
Nebraska,1984,Wind,0
Nebraska,1985,Wind,0
Nebraska,1986,Wind,0
Nebraska,1987,Wind,0
Nebraska,1988,Wind,0
Nebraska,1989,Wind,0
Nebraska,1990,Wind,0
Nebraska,1991,Wind,0
Nebraska,1992,Wind,0
Nebraska,1993,Wind,0
Nebraska,1994,Wind,0
Nebraska,1995,Wind,0
Nebraska,1996,Wind,0
Nebraska,1997,Wind,0
Nebraska,1998,Wind,0
Nebraska,1999,Wind,0
Nebraska,2000,Wind,0
Nebraska,2001,Wind,0
Nebraska,2002,Wind,0.1
Nebraska,2003,Wind,0.4
Nebraska,2004,Wind,0.4
Nebraska,2005,Wind,1
Nebraska,2006,Wind,2.6
Nebraska,2007,Wind,2.1
Nebraska,2008,Wind,2.1
Nebraska,2009,Wind,3.7
Nebraska,2010,Wind,4.1
Nebraska,2011,Wind,10.2
Nebraska,2012,Wind,12.2
Nebraska,2013,Wind,17.2
Nebraska,2014,Wind,26
Nebraska,2015,Wind,29.6
Nebraska,2016,Wind,35.1
Nevada,1960,Wind,0
Nevada,1965,Wind,0
Nevada,1970,Wind,0
Nevada,1971,Wind,0
Nevada,1972,Wind,0
Nevada,1973,Wind,0
Nevada,1974,Wind,0
Nevada,1975,Wind,0
Nevada,1976,Wind,0
Nevada,1977,Wind,0
Nevada,1978,Wind,0
Nevada,1979,Wind,0
Nevada,1980,Wind,0
Nevada,1981,Wind,0
Nevada,1982,Wind,0
Nevada,1983,Wind,0
Nevada,1984,Wind,0
Nevada,1985,Wind,0
Nevada,1986,Wind,0
Nevada,1987,Wind,0
Nevada,1988,Wind,0
Nevada,1989,Wind,0
Nevada,1990,Wind,0
Nevada,1991,Wind,0
Nevada,1992,Wind,0
Nevada,1993,Wind,0
Nevada,1994,Wind,0
Nevada,1995,Wind,0
Nevada,1996,Wind,0
Nevada,1997,Wind,0
Nevada,1998,Wind,0
Nevada,1999,Wind,0
Nevada,2000,Wind,0
Nevada,2001,Wind,0
Nevada,2002,Wind,0
Nevada,2003,Wind,0
Nevada,2004,Wind,0
Nevada,2005,Wind,0
Nevada,2006,Wind,0
Nevada,2007,Wind,0
Nevada,2008,Wind,0
Nevada,2009,Wind,0
Nevada,2010,Wind,0
Nevada,2011,Wind,0
Nevada,2012,Wind,1.2
Nevada,2013,Wind,2.4
Nevada,2014,Wind,2.9
Nevada,2015,Wind,2.9
Nevada,2016,Wind,3.2
New Hampshire,1960,Wind,0
New Hampshire,1965,Wind,0
New Hampshire,1970,Wind,0
New Hampshire,1971,Wind,0
New Hampshire,1972,Wind,0
New Hampshire,1973,Wind,0
New Hampshire,1974,Wind,0
New Hampshire,1975,Wind,0
New Hampshire,1976,Wind,0
New Hampshire,1977,Wind,0
New Hampshire,1978,Wind,0
New Hampshire,1979,Wind,0
New Hampshire,1980,Wind,0
New Hampshire,1981,Wind,0
New Hampshire,1982,Wind,0
New Hampshire,1983,Wind,0
New Hampshire,1984,Wind,0
New Hampshire,1985,Wind,0
New Hampshire,1986,Wind,0
New Hampshire,1987,Wind,0
New Hampshire,1988,Wind,0
New Hampshire,1989,Wind,0
New Hampshire,1990,Wind,0
New Hampshire,1991,Wind,0
New Hampshire,1992,Wind,0
New Hampshire,1993,Wind,0
New Hampshire,1994,Wind,0
New Hampshire,1995,Wind,0
New Hampshire,1996,Wind,0
New Hampshire,1997,Wind,0
New Hampshire,1998,Wind,0
New Hampshire,1999,Wind,0
New Hampshire,2000,Wind,0
New Hampshire,2001,Wind,0
New Hampshire,2002,Wind,0
New Hampshire,2003,Wind,0
New Hampshire,2004,Wind,0
New Hampshire,2005,Wind,0
New Hampshire,2006,Wind,0
New Hampshire,2007,Wind,0
New Hampshire,2008,Wind,0.1
New Hampshire,2009,Wind,0.6
New Hampshire,2010,Wind,0.7
New Hampshire,2011,Wind,0.6
New Hampshire,2012,Wind,2
New Hampshire,2013,Wind,3.7
New Hampshire,2014,Wind,3.9
New Hampshire,2015,Wind,3.9
New Hampshire,2016,Wind,4
New Jersey,1960,Wind,0
New Jersey,1965,Wind,0
New Jersey,1970,Wind,0
New Jersey,1971,Wind,0
New Jersey,1972,Wind,0
New Jersey,1973,Wind,0
New Jersey,1974,Wind,0
New Jersey,1975,Wind,0
New Jersey,1976,Wind,0
New Jersey,1977,Wind,0
New Jersey,1978,Wind,0
New Jersey,1979,Wind,0
New Jersey,1980,Wind,0
New Jersey,1981,Wind,0
New Jersey,1982,Wind,0
New Jersey,1983,Wind,0
New Jersey,1984,Wind,0
New Jersey,1985,Wind,0
New Jersey,1986,Wind,0
New Jersey,1987,Wind,0
New Jersey,1988,Wind,0
New Jersey,1989,Wind,0
New Jersey,1990,Wind,0
New Jersey,1991,Wind,0
New Jersey,1992,Wind,0
New Jersey,1993,Wind,0
New Jersey,1994,Wind,0
New Jersey,1995,Wind,0
New Jersey,1996,Wind,0
New Jersey,1997,Wind,0
New Jersey,1998,Wind,0
New Jersey,1999,Wind,0
New Jersey,2000,Wind,0
New Jersey,2001,Wind,0
New Jersey,2002,Wind,0
New Jersey,2003,Wind,0
New Jersey,2004,Wind,0
New Jersey,2005,Wind,0
New Jersey,2006,Wind,0.2
New Jersey,2007,Wind,0.2
New Jersey,2008,Wind,0.2
New Jersey,2009,Wind,0.2
New Jersey,2010,Wind,0.1
New Jersey,2011,Wind,0.1
New Jersey,2012,Wind,0.1
New Jersey,2013,Wind,0.1
New Jersey,2014,Wind,0.2
New Jersey,2015,Wind,0.2
New Jersey,2016,Wind,0.2
New Mexico,1960,Wind,0
New Mexico,1965,Wind,0
New Mexico,1970,Wind,0
New Mexico,1971,Wind,0
New Mexico,1972,Wind,0
New Mexico,1973,Wind,0
New Mexico,1974,Wind,0
New Mexico,1975,Wind,0
New Mexico,1976,Wind,0
New Mexico,1977,Wind,0
New Mexico,1978,Wind,0
New Mexico,1979,Wind,0
New Mexico,1980,Wind,0
New Mexico,1981,Wind,0
New Mexico,1982,Wind,0
New Mexico,1983,Wind,0
New Mexico,1984,Wind,0
New Mexico,1985,Wind,0
New Mexico,1986,Wind,0
New Mexico,1987,Wind,0
New Mexico,1988,Wind,0
New Mexico,1989,Wind,0
New Mexico,1990,Wind,0
New Mexico,1991,Wind,0
New Mexico,1992,Wind,0
New Mexico,1993,Wind,0
New Mexico,1994,Wind,0
New Mexico,1995,Wind,0
New Mexico,1996,Wind,0
New Mexico,1997,Wind,0
New Mexico,1998,Wind,0
New Mexico,1999,Wind,0
New Mexico,2000,Wind,0
New Mexico,2001,Wind,0
New Mexico,2002,Wind,0
New Mexico,2003,Wind,1.9
New Mexico,2004,Wind,5.1
New Mexico,2005,Wind,7.9
New Mexico,2006,Wind,12.5
New Mexico,2007,Wind,13.8
New Mexico,2008,Wind,16.2
New Mexico,2009,Wind,15.1
New Mexico,2010,Wind,17.9
New Mexico,2011,Wind,20.4
New Mexico,2012,Wind,21.2
New Mexico,2013,Wind,20.9
New Mexico,2014,Wind,21.6
New Mexico,2015,Wind,19.5
New Mexico,2016,Wind,33.3
New York,1960,Wind,0
New York,1965,Wind,0
New York,1970,Wind,0
New York,1971,Wind,0
New York,1972,Wind,0
New York,1973,Wind,0
New York,1974,Wind,0
New York,1975,Wind,0
New York,1976,Wind,0
New York,1977,Wind,0
New York,1978,Wind,0
New York,1979,Wind,0
New York,1980,Wind,0
New York,1981,Wind,0
New York,1982,Wind,0
New York,1983,Wind,0
New York,1984,Wind,0
New York,1985,Wind,0
New York,1986,Wind,0
New York,1987,Wind,0
New York,1988,Wind,0
New York,1989,Wind,0
New York,1990,Wind,0
New York,1991,Wind,0
New York,1992,Wind,0
New York,1993,Wind,0
New York,1994,Wind,0
New York,1995,Wind,0
New York,1996,Wind,0
New York,1997,Wind,0
New York,1998,Wind,0
New York,1999,Wind,0
New York,2000,Wind,0.1
New York,2001,Wind,0.2
New York,2002,Wind,0.8
New York,2003,Wind,0.4
New York,2004,Wind,1.2
New York,2005,Wind,1
New York,2006,Wind,6.5
New York,2007,Wind,8.2
New York,2008,Wind,12.3
New York,2009,Wind,22.1
New York,2010,Wind,25.3
New York,2011,Wind,27.5
New York,2012,Wind,28.5
New York,2013,Wind,33.8
New York,2014,Wind,37.7
New York,2015,Wind,37.1
New York,2016,Wind,36.4
North Carolina,1960,Wind,0
North Carolina,1965,Wind,0
North Carolina,1970,Wind,0
North Carolina,1971,Wind,0
North Carolina,1972,Wind,0
North Carolina,1973,Wind,0
North Carolina,1974,Wind,0
North Carolina,1975,Wind,0
North Carolina,1976,Wind,0
North Carolina,1977,Wind,0
North Carolina,1978,Wind,0
North Carolina,1979,Wind,0
North Carolina,1980,Wind,0
North Carolina,1981,Wind,0
North Carolina,1982,Wind,0
North Carolina,1983,Wind,0
North Carolina,1984,Wind,0
North Carolina,1985,Wind,0
North Carolina,1986,Wind,0
North Carolina,1987,Wind,0
North Carolina,1988,Wind,0
North Carolina,1989,Wind,0
North Carolina,1990,Wind,0
North Carolina,1991,Wind,0
North Carolina,1992,Wind,0
North Carolina,1993,Wind,0
North Carolina,1994,Wind,0
North Carolina,1995,Wind,0
North Carolina,1996,Wind,0
North Carolina,1997,Wind,0
North Carolina,1998,Wind,0
North Carolina,1999,Wind,0
North Carolina,2000,Wind,0
North Carolina,2001,Wind,0
North Carolina,2002,Wind,0
North Carolina,2003,Wind,0
North Carolina,2004,Wind,0
North Carolina,2005,Wind,0
North Carolina,2006,Wind,0
North Carolina,2007,Wind,0
North Carolina,2008,Wind,0
North Carolina,2009,Wind,0
North Carolina,2010,Wind,0
North Carolina,2011,Wind,0
North Carolina,2012,Wind,0
North Carolina,2013,Wind,0
North Carolina,2014,Wind,0
North Carolina,2015,Wind,0
North Carolina,2016,Wind,0.1
North Dakota,1960,Wind,0
North Dakota,1965,Wind,0
North Dakota,1970,Wind,0
North Dakota,1971,Wind,0
North Dakota,1972,Wind,0
North Dakota,1973,Wind,0
North Dakota,1974,Wind,0
North Dakota,1975,Wind,0
North Dakota,1976,Wind,0
North Dakota,1977,Wind,0
North Dakota,1978,Wind,0
North Dakota,1979,Wind,0
North Dakota,1980,Wind,0
North Dakota,1981,Wind,0
North Dakota,1982,Wind,0
North Dakota,1983,Wind,0
North Dakota,1984,Wind,0
North Dakota,1985,Wind,0
North Dakota,1986,Wind,0
North Dakota,1987,Wind,0
North Dakota,1988,Wind,0
North Dakota,1989,Wind,0
North Dakota,1990,Wind,0
North Dakota,1991,Wind,0
North Dakota,1992,Wind,0
North Dakota,1993,Wind,0
North Dakota,1994,Wind,0
North Dakota,1995,Wind,0
North Dakota,1996,Wind,0
North Dakota,1997,Wind,0
North Dakota,1998,Wind,0
North Dakota,1999,Wind,0
North Dakota,2000,Wind,0
North Dakota,2001,Wind,0
North Dakota,2002,Wind,0
North Dakota,2003,Wind,0.6
North Dakota,2004,Wind,2.1
North Dakota,2005,Wind,2.2
North Dakota,2006,Wind,3.7
North Dakota,2007,Wind,6.1
North Dakota,2008,Wind,16.7
North Dakota,2009,Wind,29.3
North Dakota,2010,Wind,40
North Dakota,2011,Wind,50.9
North Dakota,2012,Wind,50.2
North Dakota,2013,Wind,52.7
North Dakota,2014,Wind,59
North Dakota,2015,Wind,60.6
North Dakota,2016,Wind,75.4
Ohio,1960,Wind,0
Ohio,1965,Wind,0
Ohio,1970,Wind,0
Ohio,1971,Wind,0
Ohio,1972,Wind,0
Ohio,1973,Wind,0
Ohio,1974,Wind,0
Ohio,1975,Wind,0
Ohio,1976,Wind,0
Ohio,1977,Wind,0
Ohio,1978,Wind,0
Ohio,1979,Wind,0
Ohio,1980,Wind,0
Ohio,1981,Wind,0
Ohio,1982,Wind,0
Ohio,1983,Wind,0
Ohio,1984,Wind,0
Ohio,1985,Wind,0
Ohio,1986,Wind,0
Ohio,1987,Wind,0
Ohio,1988,Wind,0
Ohio,1989,Wind,0
Ohio,1990,Wind,0
Ohio,1991,Wind,0
Ohio,1992,Wind,0
Ohio,1993,Wind,0
Ohio,1994,Wind,0
Ohio,1995,Wind,0
Ohio,1996,Wind,0
Ohio,1997,Wind,0
Ohio,1998,Wind,0
Ohio,1999,Wind,0
Ohio,2000,Wind,0
Ohio,2001,Wind,0
Ohio,2002,Wind,0
Ohio,2003,Wind,0
Ohio,2004,Wind,0
Ohio,2005,Wind,0.1
Ohio,2006,Wind,0.1
Ohio,2007,Wind,0.1
Ohio,2008,Wind,0.1
Ohio,2009,Wind,0.1
Ohio,2010,Wind,0.1
Ohio,2011,Wind,1.9
Ohio,2012,Wind,9.4
Ohio,2013,Wind,10.9
Ohio,2014,Wind,11
Ohio,2015,Wind,11.2
Ohio,2016,Wind,11.5
Oklahoma,1960,Wind,0
Oklahoma,1965,Wind,0
Oklahoma,1970,Wind,0
Oklahoma,1971,Wind,0
Oklahoma,1972,Wind,0
Oklahoma,1973,Wind,0
Oklahoma,1974,Wind,0
Oklahoma,1975,Wind,0
Oklahoma,1976,Wind,0
Oklahoma,1977,Wind,0
Oklahoma,1978,Wind,0
Oklahoma,1979,Wind,0
Oklahoma,1980,Wind,0
Oklahoma,1981,Wind,0
Oklahoma,1982,Wind,0
Oklahoma,1983,Wind,0
Oklahoma,1984,Wind,0
Oklahoma,1985,Wind,0
Oklahoma,1986,Wind,0
Oklahoma,1987,Wind,0
Oklahoma,1988,Wind,0
Oklahoma,1989,Wind,0
Oklahoma,1990,Wind,0
Oklahoma,1991,Wind,0
Oklahoma,1992,Wind,0
Oklahoma,1993,Wind,0
Oklahoma,1994,Wind,0
Oklahoma,1995,Wind,0
Oklahoma,1996,Wind,0
Oklahoma,1997,Wind,0
Oklahoma,1998,Wind,0
Oklahoma,1999,Wind,0
Oklahoma,2000,Wind,0
Oklahoma,2001,Wind,0
Oklahoma,2002,Wind,0
Oklahoma,2003,Wind,0.6
Oklahoma,2004,Wind,5.7
Oklahoma,2005,Wind,8.5
Oklahoma,2006,Wind,17
Oklahoma,2007,Wind,18.3
Oklahoma,2008,Wind,23.2
Oklahoma,2009,Wind,26.3
Oklahoma,2010,Wind,37.2
Oklahoma,2011,Wind,54.5
Oklahoma,2012,Wind,77.6
Oklahoma,2013,Wind,106.5
Oklahoma,2014,Wind,113.5
Oklahoma,2015,Wind,130.8
Oklahoma,2016,Wind,185.3
Oregon,1960,Wind,0
Oregon,1965,Wind,0
Oregon,1970,Wind,0
Oregon,1971,Wind,0
Oregon,1972,Wind,0
Oregon,1973,Wind,0
Oregon,1974,Wind,0
Oregon,1975,Wind,0
Oregon,1976,Wind,0
Oregon,1977,Wind,0
Oregon,1978,Wind,0
Oregon,1979,Wind,0
Oregon,1980,Wind,0
Oregon,1981,Wind,0
Oregon,1982,Wind,0
Oregon,1983,Wind,0
Oregon,1984,Wind,0
Oregon,1985,Wind,0
Oregon,1986,Wind,0
Oregon,1987,Wind,0
Oregon,1988,Wind,0
Oregon,1989,Wind,0
Oregon,1990,Wind,0
Oregon,1991,Wind,0
Oregon,1992,Wind,0
Oregon,1993,Wind,0
Oregon,1994,Wind,0
Oregon,1995,Wind,0
Oregon,1996,Wind,0
Oregon,1997,Wind,0
Oregon,1998,Wind,0.2
Oregon,1999,Wind,0.9
Oregon,2000,Wind,0.7
Oregon,2001,Wind,0.9
Oregon,2002,Wind,3.8
Oregon,2003,Wind,4.5
Oregon,2004,Wind,6.2
Oregon,2005,Wind,7.3
Oregon,2006,Wind,9.2
Oregon,2007,Wind,12.3
Oregon,2008,Wind,25.4
Oregon,2009,Wind,33.9
Oregon,2010,Wind,38.2
Oregon,2011,Wind,46.4
Oregon,2012,Wind,60.4
Oregon,2013,Wind,71.1
Oregon,2014,Wind,71.9
Oregon,2015,Wind,61.8
Oregon,2016,Wind,66.1
Pennsylvania,1960,Wind,0
Pennsylvania,1965,Wind,0
Pennsylvania,1970,Wind,0
Pennsylvania,1971,Wind,0
Pennsylvania,1972,Wind,0
Pennsylvania,1973,Wind,0
Pennsylvania,1974,Wind,0
Pennsylvania,1975,Wind,0
Pennsylvania,1976,Wind,0
Pennsylvania,1977,Wind,0
Pennsylvania,1978,Wind,0
Pennsylvania,1979,Wind,0
Pennsylvania,1980,Wind,0
Pennsylvania,1981,Wind,0
Pennsylvania,1982,Wind,0
Pennsylvania,1983,Wind,0
Pennsylvania,1984,Wind,0
Pennsylvania,1985,Wind,0
Pennsylvania,1986,Wind,0
Pennsylvania,1987,Wind,0
Pennsylvania,1988,Wind,0
Pennsylvania,1989,Wind,0
Pennsylvania,1990,Wind,0
Pennsylvania,1991,Wind,0
Pennsylvania,1992,Wind,0
Pennsylvania,1993,Wind,0
Pennsylvania,1994,Wind,0
Pennsylvania,1995,Wind,0
Pennsylvania,1996,Wind,0
