Year,user_id,tweet,features__name,features__id,features__screen_name,features__tweets,features__location,features__primary_geo,features__geo_type,state
2015,16102241,"RT @jen_keesmaat: As we seek to become less dependent on fossil fuels, we have the opportunity to reimagine our cities. https://t.co/8xDtP6…",🌴Enjoying the ride 🎉🚴🚶‍♂️🇹🇹,16102241,PLatchman,1,Trinidad & Tobago,Trinidad & Tobago,User location,
2015,235764167,"As we seek to become less dependent on fossil fuels, we have the opportunity to reimagine our cities. https://t.co/8xDtP6Gchj #TOpoli",Jennifer Keesmaat,235764167,jen_keesmaat,1,"Toronto, Ontario","Toronto, Ontario",User location,
2015,2305941642,Marking an Epic Movement Away From Fossil Fuels - https://t.co/GcvTl9qX1y,F.U.N. Network,2305941642,FUNatFUN,1,New York,New York,User location, New York
2015,374052497,"RT @sunraysunray: ""The next economy... can be free of fossil fuels, but also kinder, more compassionate."" @KateAronoff in @DissentMag. http…",Maria Langholz,374052497,MariaLangholz,1,"Minneapolis, MN","Minneapolis, MN",User location, Minnesota
2015,2813492868,RT @WakeUpPHCity: #News Tanzania moves toward fossil fuels as hydropower dries up https://t.co/U67HdrggZK #Oil #Gas #Energy #Nigeria,Edgar222,2813492868,EdgarTwo2,1,London,London,User location,
2015,16710420,"Marking an Epic Movement Away From Fossil Fuels - Robert Redford, Huffington Post As a son of southern Californ... https://t.co/LDQTm76aT4",IrritatedWoman™,16710420,irritatedwoman,2,Free @GenFlynn,Free @GenFlynn,User location,
2015,89492277,"About 94% of cars will still be powered by fossil fuels in 2040, report says https://t.co/WhByDeWGPj via @mashable",swamilion,89492277,swamilion,1,Bharat,Bharat,User location,
2015,299536013,#Politics Marking an Epic Movement Away From Fossil Fuels https://t.co/6hTuWvk7JU,Politics Informer,299536013,Politics_Info,2,Washington,Washington,User location, D.C.
2015,17582597,I sincerely hope so- and so would Nikola! Tesla Battery Heralds The Beginning Of The End For Fossil Fuels https://t.co/hJ4GOOHYzn,Niffer Desmond,17582597,Trilodeon,1,Pittsburgh,Pittsburgh,User location, Pennsylvania
2015,1080738780,@yungtwilight that shit cleans your insides and by cleans I mean it's like if bleach was diluted with fossil fuels and crude oils,🐺Tombstone🕸Ramone🕷,1080738780,TombstoneRamone,1,New York,New York,User location, New York
2015,174727611,Over 500 institutions and $3.4T divested from fossil fuels. 2015 was a pretty good year. https://t.co/veXyo0PHqB,Green Century,174727611,Green__Century,1,"Boston, MA","Boston, MA",User location, Massachusetts
2015,4632594682,"Marking an Epic Movement Away From Fossil Fuels: Robert Redford, Huffington PostAs a son of southern Californi... https://t.co/XLCEuQ4DZQ",tweet3r,4632594682,tw33t3r5,1,Internet,Internet,User location,
2015,28818582,"Marking an Epic Movement Away From Fossil Fuels: Robert Redford, Huffington PostAs a son of southern Californi... https://t.co/QAX3B8627S",Jerome Adams,28818582,jamesnews242,2,Charlotte NC,Charlotte NC,User location, North Carolina
2015,719088608,RT @ODIclimate: The #G20 is spending 4x more on #fossilfuel subsidies than #renewables subsidies https://t.co/hbDmmqZ8AV #ffsG20 https://t.…,Evolving Indrawati🙏,719088608,MiaTeachya,1,"Texas, USA","Texas, USA",User location,Texas
2015,52436759,@ConversationUK @AirportWatch Time for rapid divestment from fossil fuels. How many have pushed their local council to divest?,Keith Parkins,52436759,keithpp,1,near Guildford,near Guildford,User location,
2015,619933115,"About 94% of cars will still be powered by fossil fuels in 2040, report says https://t.co/SQFZf6MI2J",ITPILOTS,619933115,ITPILOTS,2,"Toronto, Canada","Toronto, Canada",User location,
2015,2363537904,RT @ClimateReality: Fossil fuels are a bust. Clean energy is right on the money. Retweet if you agree with @Schwarzenegger! https://t.co/yd…,Tesla Racer,2363537904,TslaRcr,1,"San Diego, CA","San Diego, CA",User location, California
2015,4494861437,@WBG_Climate COP21SOLUTION We don't need fossil fuels we need alternative energy like Aquahol who is recommended by UN in1994..?HAPPYNEWYEAR,Naturalfuels Can.,4494861437,Naturalfuels,1,"Montréal, Québec","Montréal, Québec",User location,
2015,15942548,"RT @MikeSchreiner: Yes, but the big challenge is the trillions invested in fossil fuels. Investors don't want to lose those assets.  https:…",Angelique De leon,15942548,Angeliquedeleon,1,Take a guess,Take a guess,User location,
2015,3710413155,@CNN fossil fuels did not cause this?,Henry Dempsey,3710413155,HenryDempsey4,1,"Philadelphia, PA","Philadelphia, PA",User location, Pennsylvania
2015,442061349,"RT @PennFuture: After Paris, 3 Reasons the World Could Bid Adieu to Fossil Fuels https://t.co/gm3g5DnAmG",ndngenuity,442061349,ndngenuity,1,Chesapeake Bay watershed,Chesapeake Bay watershed,User location,
2015,114895656,RT @JanJohnsonFL: @mayadiez @Dark_Maturus @TheDemocrats Al Gore's Hypocrisy: The Climate Crusader Profits from Fossil Fuels https://t.co/t3…,🌸esmi🌸💙💙🏩👚,114895656,mayadiez,1,"Brownsville, TX","Brownsville, TX",User location, Texas
2015,251783720,How not to atone for global warming:\n1) Kiss a dying glacier\n2) Get lips frozen to glacier\n3) Burn fossil fuels to speed up melting,Vikram Paralkar,251783720,VikramParalkar,1,"Philadelphia, USA","Philadelphia, USA",User location, Pennsylvania
2015,156925763,"RT @tveitdal: To save growth, we must leave fossil fuels in the ground https://t.co/A3kdVaZm4u https://t.co/uaF1sSg91n",Janine Paynter,156925763,JaninePaynter,1,New Zealand,New Zealand,User location,
2015,1148732173,"RT @tveitdal: To save growth, we must leave fossil fuels in the ground https://t.co/A3kdVaZm4u https://t.co/uaF1sSg91n",Frances Dodd,1148732173,Flintbeach,1,London,London,User location,
2015,22458458,#Tanzania shifts to fossil fuels for energy as #water shortages impact the country's hydropower supply: @Reuters https://t.co/g207OMOfki,Circle of Blue,22458458,circleofblue,1,Global,Global,User location,
2015,1402746085,"RT @PennFuture: After Paris, 3 Reasons the World Could Bid Adieu to Fossil Fuels https://t.co/gm3g5DnAmG",Carolin Schellhorn,1402746085,schellhor,1,"Philadelphia, PA","Philadelphia, PA",User location, Pennsylvania
2015,1520765270,RT @ClimateReality: Fossil fuels are a bust. Clean energy is right on the money. Retweet if you agree with @Schwarzenegger! https://t.co/DG…,Judy C Wright,1520765270,JudewrightC,1,"Sebring,FL.  ","Sebring,FL.  ",User location,Florida
2015,3683256615,Paris Agreement Marks Epic Movement Away From Fossil Fuels https://t.co/UwCh4pwm4K via @TECHREVIEW_PK,MIT Technology Review Pakistan,3683256615,techreview_pk,1,"Lahore, Pakistan","Lahore, Pakistan",User location,
2015,1627991251,RT @ClimateReality: Fossil fuels are a bust. Clean energy is right on the money. Retweet if you agree with @Schwarzenegger! https://t.co/yd…,LeiDy TruJillo,1627991251,LeyDt,1,"Bogotá, Colombia","Bogotá, Colombia",User location,
2015,3111655980,"RT @DineshDSouza: Obama, taking a joyride to Hawaii on Air Force One, pontificates about why we must not use fossil fuels in our cars https…",Pamela J Larue,3111655980,larue_pamela,2,"Kansas, USA","Kansas, USA",User location,Kansas
2015,324997245,RT @NMGNP: This is how fossil #fuels are converted. https://t.co/9a559dAAPT #nmgnp,Matthew Gonzales,324997245,MattGonzales78,1,"New Mexico, USA","New Mexico, USA",User location,New Mexico
2015,46916877,@RyanWatersUKIP @RichardJMurphy floods are a symptom of climate change. Fossil fuels are a leading cause of that. Green fuels aren't.,John Ogden,46916877,John_Ogden,1,UK,UK,User location,
2015,263881174,"RT @tveitdal: To save growth, we must leave fossil fuels in the ground https://t.co/A3kdVaZm4u https://t.co/uaF1sSg91n",MelindaRooke,263881174,MelindaRooke,1,Canada 🇨🇦,Canada 🇨🇦,User location,
2015,262289263,"RT @stevept: Cut the UK's 6billion fossil fuel subsidy, not aid. Fossil fuels cause climate change, worsen extreme weather @DailyMailUK @BB…",Fartpants,262289263,halfienoakes,1,Chester,Chester,User location,
2015,16397774,RT @Nick_Tesla_: Rev. Richard Cizik and the nonprofit New Evangelical Partnership for the Common Good have released a video... http://t.co/…,John with/t Resistance 🍊🐒✊🏽✊🏾✊🏼✊🏿,16397774,john_coster,1,"California, USA","California, USA",User location,California
2015,4182290233,RT @ClimateReality: Fossil fuels are a bust. Clean energy is right on the money. Retweet if you agree with @Schwarzenegger! https://t.co/yd…,Got Democracy?,4182290233,alansandiego1,1,"San Diego, CA","San Diego, CA",User location, California
2015,36545100,RT @OTEcorporation: Renewables are on the up & fossil fuels have increasingly come under pressure. #CleanEnergy https://t.co/gzXo8eSMli htt…,BigEers,36545100,BigEers,1,"Morgantown, WV","Morgantown, WV",User location, West Virginia
2015,2150912885,"RT @stevept: Cut the UK's 6billion fossil fuel subsidy, not aid. Fossil fuels cause climate change, worsen extreme weather @DailyMailUK @BB…",Sue Hampton,2150912885,SueAuthor,1,Berkhamsted,Berkhamsted,User location,
2015,81972515,"RT @stevept: Cut the UK's 6billion fossil fuel subsidy, not aid. Fossil fuels cause climate change, worsen extreme weather @DailyMailUK @BB…",Greenwich Greens,81972515,GreenGreenwich,1,London,London,User location,
2015,313285183,RT @ClimateReality: Fossil fuels are a bust. Clean energy is right on the money. Retweet if you agree with @Schwarzenegger! https://t.co/yd…,Drive Electrically,313285183,DriveElectrical,1,"in USA, Europa und Deutschland","in USA, Europa und Deutschland",User location,
2015,470122470,"RT @stevept: Cut the UK's 6billion fossil fuel subsidy, not aid. Fossil fuels cause climate change, worsen extreme weather @DailyMailUK @BB…",Virginia Waterhouse,470122470,waterhov,1,LONDON,LONDON,User location,
2015,3097038881,RT @OTEcorporation: Renewables are on the up & fossil fuels have increasingly come under pressure. #CleanEnergy https://t.co/gzXo8eSMli htt…,Tag The Fox,3097038881,c255666a459a495,1,EVERYWHERE ,EVERYWHERE ,User location,
2015,24200257,RT @OTEcorporation: Renewables are on the up & fossil fuels have increasingly come under pressure. #CleanEnergy https://t.co/gzXo8eSMli htt…,Ronald van Zon,24200257,RovanZon,1,Haarlem,Haarlem,User location,
2015,2373857028,RT @OTEcorporation: Renewables are on the up & fossil fuels have increasingly come under pressure. #CleanEnergy https://t.co/gzXo8eSMli htt…,JD,2373857028,JeremyDeeSelden,1,"Michigan, USA","Michigan, USA",User location,Michigan
2015,51163355,"After Paris, 3 Reasons the World Could Bid Adieu to Fossil Fuels https://t.co/gm3g5DnAmG",PennFuture,51163355,PennFuture,1,Pennsylvania,Pennsylvania,User location,Pennsylvania
2015,108102397,"Congrats to Burlington, Dardesheim & Dharnai for transitioning away from fossil fuels to run on 100% renewables https://t.co/nAfre6zjHc",Conservation Voters of PA,108102397,ConservationPA,1,"Pennsylvania, USA","Pennsylvania, USA",User location,Pennsylvania
2015,477793352,"Congrats to Burlington, Dardesheim & Dharnai for transitioning away from fossil fuels to run on 100% renewables https://t.co/c3Q4tYoqj6",New Jersey LCV,477793352,NJLCV,1,"Trenton, NJ","Trenton, NJ",User location, New Jersey
2015,16476911,"To save growth, we must leave fossil fuels in the ground https://t.co/0dN7DTUDIr https://t.co/KOCvxauySR RT @tveitdal cc @morgfair @IdeaGov",Shi,16476911,ShiCooks,1,NO DM,NO DM,User location,
2015,1723563360,RT @OTEcorporation: Renewables are on the up & fossil fuels have increasingly come under pressure. #CleanEnergy https://t.co/gzXo8eSMli htt…,The Daily Planet,1723563360,TheEarthNetwork,1,"@JohnLundin, editor","@JohnLundin, editor",User location,
2015,2749816140,Know about fuels?Natural Gas is the cleanest of fossil fuels.Find your options 2 promote its use https://t.co/qNkCyxtcE5 #Energy Engineering,چلی ملی شیخ❗️,2749816140,chillimilli93,1,Candyland,Candyland,User location,
2015,2209799083,"RT @LifeOnThinIce: One step forward, two steps back: As hydropower dries up, Tanzania moves toward fossil fuels https://t.co/mweRjUe6Wu #cl…",Evidentiary,2209799083,Evidentiary1,1,"Melbourne, Australia","Melbourne, Australia",User location,
2015,1260167430,"One step forward, two steps back: As hydropower dries up, Tanzania moves toward fossil fuels https://t.co/mweRjUe6Wu #climatechange #water",Jenny E. Ross,1260167430,LifeOnThinIce,1,Earth,Earth,User location, Texas
2015,2368002708,Paris Agreement Marks Epic Movement Away From Fossil Fuels https://t.co/1JXBP6qTWx https://t.co/77DWSMJghL,Richard Doyle,2368002708,TheRichardDoyle,6,Sydney • 1.0 AU,Sydney • 1.0 AU,User location,
2015,3025408019,RT @ClimateReality: Fossil fuels are a bust. Clean energy is right on the money. Retweet if you agree with @Schwarzenegger! https://t.co/yd…,Mike Cherrington,3025408019,GreenCandidate,1,"North East, England","North East, England",User location,
2015,1324999118,RT @ClimateReality: Fossil fuels are a bust. Clean energy is right on the money. Retweet if you agree with @Schwarzenegger! https://t.co/yd…,ClimateStore,1324999118,ClimateStore,1,"Boston, MA","Boston, MA",User location, Massachusetts
2015,98867978,RT @ClimateReality: Fossil fuels are a bust. Clean energy is right on the money. Retweet if you agree with @Schwarzenegger! https://t.co/yd…,Bhavesh Swami,98867978,bhaveshsw,1,"Gurgaon, India","Gurgaon, India",User location,
2015,257064719,Renewables are on the up & fossil fuels have increasingly come under pressure. #CleanEnergy https://t.co/gzXo8eSMli https://t.co/gSLVaQy7Vb,Ocean Thermal Energy,257064719,OTEcorporation,1,USA. UK. The Bahamas. ,USA. UK. The Bahamas. ,User location,
2015,334667558,Renewables are on the up & fossil fuels have increasingly come under pressure. #CleanEnergy https://t.co/jayu4Af9Ha https://t.co/Zll8mJoyKj,Jeremy Feakins,334667558,JeremyFeakins,1,"Lancaster, Pennsylvania USA","Lancaster, Pennsylvania USA",User location, Pennsylvania
2015,268789959,"Fossil fuels are all but finished: Renewable energies are the future, whether the GOP acknowledges it or not https://t.co/OcQMhtA9ng",kibzama,268789959,kibzama,1,"Embakasi, Nairobi","Embakasi, Nairobi",User location,
2015,3366171613,RT @AmazonWatch: @JFraser00 @MarkRuffalo many times more birds are killed from the effects of pollution from burning fossil fuels.,Angels_Of_Phoenix,3366171613,AngelsofPhoenix,1,Mars,Mars,User location,
2015,2364227298,"As hydropower dries up, Tanzania moves toward fossil fuels https://t.co/PmGcIpOyyo vía @TR_Foundation",Nivela,2364227298,NivelaOrg,1,Latin America,Latin America,User location,
2015,67768967,RT @GreenEnergyNews: Paris Agreement Marks Epic Movement Away From Fossil Fuels https://t.co/S8fgBtdvwr #green,Bill Seiberlich,67768967,BillSeiberlich,1,"Audubon, PA","Audubon, PA",User location,Pennsylvania
2015,3185613818,This is how fossil #fuels are converted. https://t.co/9a559dAAPT #nmgnp,GoodNeighborProgram,3185613818,NMGNP,1,"Santa Fe, NM","Santa Fe, NM",User location, New Mexico
2015,294554444,White paper on Energy – no fossil fuels after 2100 https://t.co/7dKqqLWijl,Anonymous,294554444,NanaSilvergrim,1,Nomadic,Nomadic,User location,
